8,Microsoft-Windows-NetworkProfile%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 07:46:18 PM,4,Microsoft-Windows-NetworkProfile,4002,/Windows/System32/winevt/Logs/Microsoft-Windows-NetworkProfile%4Operational.evtx
2003,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:16:15 PM,4,Microsoft-Windows-Install-Agent,2002,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
454,Security.evtx,DESKTOP-M3M6D5D,08/05/2017 07:46:10 PM,0,Microsoft-Windows-Security-Auditing,4688,/Windows/System32/winevt/Logs/Security.evtx
2826,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:17:09 PM,4,Microsoft-Windows-Install-Agent,2002,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
493,Security.evtx,DESKTOP-M3M6D5D,08/05/2017 07:46:18 PM,0,Microsoft-Windows-Security-Auditing,4624,/Windows/System32/winevt/Logs/Security.evtx
284,Microsoft-Windows-AppLocker%4MSI and Script.evtx,DESKTOP-M3M6D5D,08/05/2017 06:33:09 PM,3,Microsoft-Windows-AppLocker,8009,/Windows/System32/winevt/Logs/Microsoft-Windows-AppLocker%4MSI and Script.evtx
4061,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:26:21 PM,5,Microsoft-Windows-Install-Agent,2001,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
38,Microsoft-Windows-Shell-Core%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:53:10 PM,4,Microsoft-Windows-Shell-Core,62171,/Windows/System32/winevt/Logs/Microsoft-Windows-Shell-Core%4Operational.evtx
385,Microsoft-Windows-AppxPackaging%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:15:38 PM,3,Microsoft-Windows-AppxPackagingOM,216,/Windows/System32/winevt/Logs/Microsoft-Windows-AppxPackaging%4Operational.evtx
150,System.evtx,WIN-R1F8H6CSVA3,08/05/2017 08:50:35 PM,4,Microsoft-Windows-Kernel-General,16,/Windows/System32/winevt/Logs/System.evtx
904,Microsoft-Windows-AppXDeploymentServer%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:33:33 PM,5,Microsoft-Windows-AppXDeployment-Server,822,/Windows/System32/winevt/Logs/Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
219,Microsoft-Windows-International%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:33:05 PM,1,Microsoft-Windows-International,1001,/Windows/System32/winevt/Logs/Microsoft-Windows-International%4Operational.evtx
356,Microsoft-Windows-AppReadiness%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:53:37 PM,4,Microsoft-Windows-AppReadiness,207,/Windows/System32/winevt/Logs/Microsoft-Windows-AppReadiness%4Operational.evtx
237,Security.evtx,DESKTOP-M3M6D5D,08/05/2017 05:51:54 PM,0,Microsoft-Windows-Security-Auditing,4672,/Windows/System32/winevt/Logs/Security.evtx
6,Microsoft-Windows-AppLocker%4MSI and Script.evtx,DESKTOP-M3M6D5D,08/05/2017 05:53:19 PM,3,Microsoft-Windows-AppLocker,8009,/Windows/System32/winevt/Logs/Microsoft-Windows-AppLocker%4MSI and Script.evtx
73,Microsoft-Windows-DeviceSetupManager%4Admin.evtx,DESKTOP-M3M6D5D,08/05/2017 05:56:03 PM,4,Microsoft-Windows-DeviceSetupManager,112,/Windows/System32/winevt/Logs/Microsoft-Windows-DeviceSetupManager%4Admin.evtx
4056,Microsoft-Windows-AppXDeploymentServer%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:17:40 PM,5,Microsoft-Windows-AppXDeployment-Server,821,/Windows/System32/winevt/Logs/Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
4113,Microsoft-Windows-AppXDeploymentServer%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:20:13 PM,5,Microsoft-Windows-AppXDeployment-Server,5507,/Windows/System32/winevt/Logs/Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
5558,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:33:00 PM,4,Microsoft-Windows-Install-Agent,2002,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
4772,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:28:43 PM,4,Microsoft-Windows-Store,8001,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
155,Microsoft-Windows-AppxPackaging%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:58:14 PM,3,Microsoft-Windows-AppxPackagingOM,216,/Windows/System32/winevt/Logs/Microsoft-Windows-AppxPackaging%4Operational.evtx
4371,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:28:06 PM,5,Microsoft-Windows-Install-Agent,2001,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
6671,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 07:46:38 PM,3,Microsoft-Windows-Store,8002,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
5077,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:30:51 PM,4,Microsoft-Windows-Install-Agent,2002,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
4863,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:28:50 PM,5,Microsoft-Windows-Store,8011,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
597,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:52:28 PM,3,Microsoft-Windows-Store,8002,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
1693,Microsoft-Windows-AppXDeploymentServer%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:53:38 PM,5,Microsoft-Windows-AppXDeployment-Server,8101,/Windows/System32/winevt/Logs/Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
462,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:52:25 PM,5,Microsoft-Windows-Store,8011,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
4,Microsoft-Windows-AppXDeployment%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:55:13 PM,2,Microsoft-Windows-AppXDeployment,302,/Windows/System32/winevt/Logs/Microsoft-Windows-AppXDeployment%4Operational.evtx
100,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:52:19 PM,3,Microsoft-Windows-Store,8002,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
243,Microsoft-Client-Licensing-Platform%4Admin.evtx,DESKTOP-M3M6D5D,08/05/2017 06:28:17 PM,4,Microsoft-Client-Licensing-Platform,159,/Windows/System32/winevt/Logs/Microsoft-Client-Licensing-Platform%4Admin.evtx
5475,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:32:51 PM,3,Microsoft-Windows-Store,8002,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
1506,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:13:40 PM,4,Microsoft-Windows-Store,8001,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
666,Microsoft-Windows-AppxPackaging%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:22:11 PM,3,Microsoft-Windows-AppxPackagingOM,216,/Windows/System32/winevt/Logs/Microsoft-Windows-AppxPackaging%4Operational.evtx
124,Microsoft-Windows-Application-Experience%4Program-Telemetry.evtx,DESKTOP-M3M6D5D,08/05/2017 07:00:55 PM,4,Microsoft-Windows-Application-Experience,505,/Windows/System32/winevt/Logs/Microsoft-Windows-Application-Experience%4Program-Telemetry.evtx
2553,Microsoft-Windows-AppXDeploymentServer%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:58:07 PM,5,Microsoft-Windows-AppXDeployment-Server,821,/Windows/System32/winevt/Logs/Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
1750,Microsoft-Windows-AppXDeploymentServer%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:56:54 PM,5,Microsoft-Windows-AppXDeployment-Server,761,/Windows/System32/winevt/Logs/Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
2934,Microsoft-Windows-AppXDeploymentServer%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:58:14 PM,4,Microsoft-Windows-AppXDeployment-Server,613,/Windows/System32/winevt/Logs/Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
476,Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx,DESKTOP-M3M6D5D,08/05/2017 06:22:33 PM,4,Microsoft-Windows-Windows Firewall With Advanced Security,2006,/Windows/System32/winevt/Logs/Microsoft-Windows-Windows Firewall With Advanced Security%4Firewall.evtx
3520,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:22:04 PM,5,Microsoft-Windows-Install-Agent,2001,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
84,Microsoft-Client-Licensing-Platform%4Admin.evtx,DESKTOP-M3M6D5D,08/05/2017 05:52:19 PM,4,Microsoft-Client-Licensing-Platform,157,/Windows/System32/winevt/Logs/Microsoft-Client-Licensing-Platform%4Admin.evtx
4778,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:28:43 PM,5,Microsoft-Windows-Store,8012,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
109,Microsoft-Windows-AppReadiness%4Admin.evtx,DESKTOP-M3M6D5D,08/05/2017 05:56:15 PM,4,Microsoft-Windows-AppReadiness,237,/Windows/System32/winevt/Logs/Microsoft-Windows-AppReadiness%4Admin.evtx
3303,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:20:15 PM,5,Microsoft-Windows-Store,8011,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
83,Microsoft-Windows-AppLocker%4MSI and Script.evtx,DESKTOP-M3M6D5D,08/05/2017 05:58:10 PM,3,Microsoft-Windows-AppLocker,8009,/Windows/System32/winevt/Logs/Microsoft-Windows-AppLocker%4MSI and Script.evtx
954,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:00:20 PM,4,Microsoft-Windows-Install-Agent,2002,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
243,System.evtx,DESKTOP-M3M6D5D,08/05/2017 05:54:26 PM,4,Service Control Manager,7045,/Windows/System32/winevt/Logs/System.evtx
316,Microsoft-Windows-CloudStore%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:56:59 PM,4,Microsoft-Windows-CloudStore,2003,/Windows/System32/winevt/Logs/Microsoft-Windows-CloudStore%4Operational.evtx
5207,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:31:30 PM,4,Microsoft-Windows-Install-Agent,2002,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
5644,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:33:04 PM,4,Microsoft-Windows-Store,8001,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
3893,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:24:20 PM,4,Microsoft-Windows-Store,8001,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
378,System.evtx,DESKTOP-M3M6D5D,08/05/2017 06:16:04 PM,4,Microsoft-Windows-WindowsUpdateClient,19,/Windows/System32/winevt/Logs/System.evtx
161,Microsoft-Windows-CloudStore%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:54:00 PM,4,Microsoft-Windows-CloudStore,2005,/Windows/System32/winevt/Logs/Microsoft-Windows-CloudStore%4Operational.evtx
6311,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 07:14:41 PM,5,Microsoft-Windows-Install-Agent,2001,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
355,Microsoft-Windows-AppReadiness%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:53:37 PM,4,Microsoft-Windows-AppReadiness,300,/Windows/System32/winevt/Logs/Microsoft-Windows-AppReadiness%4Operational.evtx
380,Microsoft-Windows-CloudStore%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:28:21 PM,4,Microsoft-Windows-CloudStore,2003,/Windows/System32/winevt/Logs/Microsoft-Windows-CloudStore%4Operational.evtx
370,Microsoft-Windows-AppReadiness%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:53:38 PM,4,Microsoft-Windows-AppReadiness,200,/Windows/System32/winevt/Logs/Microsoft-Windows-AppReadiness%4Operational.evtx
1551,Microsoft-Windows-AppxPackaging%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 07:47:07 PM,3,Microsoft-Windows-AppxPackagingOM,216,/Windows/System32/winevt/Logs/Microsoft-Windows-AppxPackaging%4Operational.evtx
2992,Microsoft-Windows-AppXDeploymentServer%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:58:16 PM,4,Microsoft-Windows-AppXDeployment-Server,573,/Windows/System32/winevt/Logs/Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
94,Microsoft-Windows-Kernel-PnP%4Configuration.evtx,WIN-R1F8H6CSVA3,08/05/2017 08:48:55 PM,4,Microsoft-Windows-Kernel-PnP,410,/Windows/System32/winevt/Logs/Microsoft-Windows-Kernel-PnP%4Configuration.evtx
0,Microsoft-Windows-Diagnostics-Performance%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:55:14 PM,1,Microsoft-Windows-Diagnostics-Performance,100,/Windows/System32/winevt/Logs/Microsoft-Windows-Diagnostics-Performance%4Operational.evtx
4453,Microsoft-Windows-AppXDeploymentServer%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:26:22 PM,4,Microsoft-Windows-AppXDeployment-Server,613,/Windows/System32/winevt/Logs/Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
104,Microsoft-Windows-ShellCommon-StartLayoutPopulation%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:54:01 PM,4,Microsoft-Windows-ShellCommon-StartLayoutPopulation,1106,/Windows/System32/winevt/Logs/Microsoft-Windows-ShellCommon-StartLayoutPopulation%4Operational.evtx
319,Microsoft-Windows-AppReadiness%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:53:36 PM,4,Microsoft-Windows-AppReadiness,201,/Windows/System32/winevt/Logs/Microsoft-Windows-AppReadiness%4Operational.evtx
104,Microsoft-Windows-StateRepository%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:48:38 PM,3,Microsoft-Windows-StateRepository,104,/Windows/System32/winevt/Logs/Microsoft-Windows-StateRepository%4Operational.evtx
23,Microsoft-Windows-Kernel-Boot%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 08:51:26 PM,4,Microsoft-Windows-Kernel-Boot,157,/Windows/System32/winevt/Logs/Microsoft-Windows-Kernel-Boot%4Operational.evtx
3,Microsoft-Windows-ReadyBoost%4Operational.evtx,WIN-R1F8H6CSVA3,08/05/2017 08:50:23 PM,4,Microsoft-Windows-ReadyBoost,1016,/Windows/System32/winevt/Logs/Microsoft-Windows-ReadyBoost%4Operational.evtx
6602,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 07:39:44 PM,4,Microsoft-Windows-Store,8001,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
389,System.evtx,DESKTOP-M3M6D5D,08/05/2017 06:16:45 PM,4,Microsoft-Windows-WindowsUpdateClient,44,/Windows/System32/winevt/Logs/System.evtx
844,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:56:15 PM,5,Microsoft-Windows-Store,8011,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
989,Microsoft-Windows-AppReadiness%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:58:02 PM,4,Microsoft-Windows-AppReadiness,201,/Windows/System32/winevt/Logs/Microsoft-Windows-AppReadiness%4Operational.evtx
3228,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:19:37 PM,4,Microsoft-Windows-Install-Agent,2002,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
1303,Microsoft-Windows-AppXDeploymentServer%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:53:14 PM,4,Microsoft-Windows-AppXDeployment-Server,339,/Windows/System32/winevt/Logs/Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
356,System.evtx,DESKTOP-M3M6D5D,08/05/2017 05:59:06 PM,4,Microsoft-Windows-Kernel-General,16,/Windows/System32/winevt/Logs/System.evtx
467,System.evtx,DESKTOP-M3M6D5D,08/05/2017 06:28:37 PM,4,Microsoft-Windows-WindowsUpdateClient,44,/Windows/System32/winevt/Logs/System.evtx
3328,Microsoft-Windows-AppXDeploymentServer%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:58:33 PM,5,Microsoft-Windows-AppXDeployment-Server,10001,/Windows/System32/winevt/Logs/Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
5777,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:33:08 PM,4,Microsoft-Windows-Install-Agent,2002,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
5458,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:32:51 PM,5,Microsoft-Windows-Store,8012,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
3936,Microsoft-Windows-AppXDeploymentServer%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:17:03 PM,5,Microsoft-Windows-AppXDeployment-Server,5506,/Windows/System32/winevt/Logs/Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
1201,Microsoft-Windows-AppReadiness%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:58:12 PM,4,Microsoft-Windows-AppReadiness,200,/Windows/System32/winevt/Logs/Microsoft-Windows-AppReadiness%4Operational.evtx
0,Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,WIN-R1F8H6CSVA3,08/05/2017 08:49:10 PM,4,Microsoft-Windows-TerminalServices-LocalSessionManager,32,/Windows/System32/winevt/Logs/Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx
353,Microsoft-Windows-CloudStore%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:15:13 PM,4,Microsoft-Windows-CloudStore,2005,/Windows/System32/winevt/Logs/Microsoft-Windows-CloudStore%4Operational.evtx
831,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:56:14 PM,5,Microsoft-Windows-Store,8011,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
1199,Microsoft-Windows-AppxPackaging%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:32:55 PM,3,Microsoft-Windows-AppxPackagingOM,216,/Windows/System32/winevt/Logs/Microsoft-Windows-AppxPackaging%4Operational.evtx
1124,Microsoft-Windows-AppXDeploymentServer%4Operational.evtx,WIN-R1F8H6CSVA3,08/05/2017 08:50:38 PM,4,Microsoft-Windows-AppXDeployment-Server,633,/Windows/System32/winevt/Logs/Microsoft-Windows-AppXDeploymentServer%4Operational.evtx
1064,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:01:09 PM,4,Microsoft-Windows-Install-Agent,2002,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
32,Microsoft-Windows-Shell-Core%4AppDefaults.evtx,DESKTOP-M3M6D5D,08/05/2017 05:53:09 PM,4,Microsoft-Windows-Shell-Core,62443,/Windows/System32/winevt/Logs/Microsoft-Windows-Shell-Core%4AppDefaults.evtx
121,Microsoft-Windows-AppxPackaging%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:57:59 PM,3,Microsoft-Windows-AppxPackagingOM,216,/Windows/System32/winevt/Logs/Microsoft-Windows-AppxPackaging%4Operational.evtx
72,Security.evtx,WIN-R1F8H6CSVA3,08/05/2017 08:49:21 PM,0,Microsoft-Windows-Security-Auditing,4799,/Windows/System32/winevt/Logs/Security.evtx
3962,Microsoft-Windows-Store%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:25:44 PM,4,Microsoft-Windows-Install-Agent,2002,/Windows/System32/winevt/Logs/Microsoft-Windows-Store%4Operational.evtx
21,Microsoft-Windows-Wcmsvc%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 05:55:10 PM,4,Microsoft-Windows-Wcmsvc,10003,/Windows/System32/winevt/Logs/Microsoft-Windows-Wcmsvc%4Operational.evtx
1293,Microsoft-Windows-AppxPackaging%4Operational.evtx,DESKTOP-M3M6D5D,08/05/2017 06:33:12 PM,3,Microsoft-Windows-AppxPackagingOM,216,/Windows/System32/winevt/Logs/Microsoft-Windows-AppxPackaging%4Operational.evtx
267,Microsoft-Windows-Shell-Core%4AppDefaults.evtx,DESKTOP-M3M6D5D,08/05/2017 05:53:10 PM,4,Microsoft-Windows-Shell-Core,62443,/Windows/System32/winevt/Logs/Microsoft-Windows-Shell-Core%4AppDefaults.evtx
390,Security.evtx,DESKTOP-M3M6D5D,08/05/2017 05:56:11 PM,0,Microsoft-Windows-Security-Auditing,4624,/Windows/System32/winevt/Logs/Security.evtx
429,Security.evtx,DESKTOP-M3M6D5D,08/05/2017 06:08:28 PM,0,Microsoft-Windows-Security-Auditing,4799,/Windows/System32/winevt/Logs/Security.evtx
